,Provincias,Edad (3 grupos de edad),Españoles/Extranjeros,Sexo,Año,Total
8803,28,16-64 años,Españoles,Hombres,2019,1.802.900
8804,28,16-64 años,Españoles,Hombres,2018,1.795.560
8805,28,16-64 años,Españoles,Hombres,2017,1.787.346
8806,28,16-64 años,Españoles,Hombres,2016,1.781.201
8807,28,16-64 años,Españoles,Hombres,2015,1.772.388
8808,28,16-64 años,Españoles,Hombres,2014,1.767.963
8809,28,16-64 años,Españoles,Hombres,2013,1.767.973
8810,28,16-64 años,Españoles,Hombres,2012,1.762.760
8811,28,16-64 años,Españoles,Hombres,2011,1.753.219
8812,28,16-64 años,Españoles,Hombres,2010,1.753.380
8813,28,16-64 años,Españoles,Hombres,2009,1.751.094
8814,28,16-64 años,Españoles,Hombres,2008,1.748.605
8815,28,16-64 años,Españoles,Hombres,2007,1.742.422
8816,28,16-64 años,Españoles,Hombres,2006,1.750.392
8817,28,16-64 años,Españoles,Hombres,2005,1.758.476
8818,28,16-64 años,Españoles,Hombres,2004,1.753.755
8819,28,16-64 años,Españoles,Hombres,2003,1.754.414
8820,28,16-64 años,Españoles,Hombres,2002,1.740.682
8821,28,16-64 años,Españoles,Hombres,2001,1.736.055
8822,28,16-64 años,Españoles,Hombres,2000,1.727.055
8823,28,16-64 años,Españoles,Hombres,1999,1.714.603
8824,28,16-64 años,Españoles,Hombres,1998,1.700.985
8825,28,16-64 años,Españoles,Mujeres,2022,1.880.732
8826,28,16-64 años,Españoles,Mujeres,2021,1.882.170
8827,28,16-64 años,Españoles,Mujeres,2020,1.887.871
8828,28,16-64 años,Españoles,Mujeres,2019,1.874.951
8829,28,16-64 años,Españoles,Mujeres,2018,1.869.463
8830,28,16-64 años,Españoles,Mujeres,2017,1.862.107
8831,28,16-64 años,Españoles,Mujeres,2016,1.855.785
8832,28,16-64 años,Españoles,Mujeres,2015,1.847.471
8833,28,16-64 años,Españoles,Mujeres,2014,1.839.040
8834,28,16-64 años,Españoles,Mujeres,2013,1.838.973
8835,28,16-64 años,Españoles,Mujeres,2012,1.830.917
8836,28,16-64 años,Españoles,Mujeres,2011,1.819.843
8837,28,16-64 años,Españoles,Mujeres,2010,1.820.118
8838,28,16-64 años,Españoles,Mujeres,2009,1.816.091
8839,28,16-64 años,Españoles,Mujeres,2008,1.809.356
8840,28,16-64 años,Españoles,Mujeres,2007,1.799.277
8841,28,16-64 años,Españoles,Mujeres,2006,1.802.218
8842,28,16-64 años,Españoles,Mujeres,2005,1.809.548
8843,28,16-64 años,Españoles,Mujeres,2004,1.804.584
8844,28,16-64 años,Españoles,Mujeres,2003,1.805.375
8845,28,16-64 años,Españoles,Mujeres,2002,1.793.966
8846,28,16-64 años,Españoles,Mujeres,2001,1.792.271
8847,28,16-64 años,Españoles,Mujeres,2000,1.787.083
8848,28,16-64 años,Españoles,Mujeres,1999,1.776.680
8849,28,16-64 años,Españoles,Mujeres,1998,1.767.953
8850,28,16-64 años,Extranjeros,Hombres,2022,364.229
8851,28,16-64 años,Extranjeros,Hombres,2021,365.625
8852,28,16-64 años,Extranjeros,Hombres,2020,365.376
8853,28,16-64 años,Extranjeros,Hombres,2019,337.049
8854,28,16-64 años,Extranjeros,Hombres,2018,316.868
8855,28,16-64 años,Extranjeros,Hombres,2017,307.178
8856,28,16-64 años,Extranjeros,Hombres,2016,308.860
8857,28,16-64 años,Extranjeros,Hombres,2015,319.427
8858,28,16-64 años,Extranjeros,Hombres,2014,349.487
8859,28,16-64 años,Extranjeros,Hombres,2013,385.796
8860,28,16-64 años,Extranjeros,Hombres,2012,412.879
8861,28,16-64 años,Extranjeros,Hombres,2011,440.241
8862,28,16-64 años,Extranjeros,Hombres,2010,451.320
8863,28,16-64 años,Extranjeros,Hombres,2009,450.685
8864,28,16-64 años,Extranjeros,Hombres,2008,426.819
8865,28,16-64 años,Extranjeros,Hombres,2007,364.131
8866,28,16-64 años,Extranjeros,Hombres,2006,333.604
8867,28,16-64 años,Extranjeros,Hombres,2005,323.715
8868,28,16-64 años,Extranjeros,Hombres,2004,271.349
8869,28,16-64 años,Extranjeros,Hombres,2003,239.892
8870,28,16-64 años,Extranjeros,Hombres,2002,179.060
8871,28,16-64 años,Extranjeros,Hombres,2001,120.217
8872,28,16-64 años,Extranjeros,Hombres,2000,60.204
8873,28,16-64 años,Extranjeros,Hombres,1999,48.368
8874,28,16-64 años,Extranjeros,Hombres,1998,42.211
8875,28,16-64 años,Extranjeros,Mujeres,2022,408.047
8876,28,16-64 años,Extranjeros,Mujeres,2021,412.235
8877,28,16-64 años,Extranjeros,Mujeres,2020,414.106
8878,28,16-64 años,Extranjeros,Mujeres,2019,382.171
8879,28,16-64 años,Extranjeros,Mujeres,2018,357.337
8880,28,16-64 años,Extranjeros,Mujeres,2017,343.143
8881,28,16-64 años,Extranjeros,Mujeres,2016,340.487
8882,28,16-64 años,Extranjeros,Mujeres,2015,345.706
8883,28,16-64 años,Extranjeros,Mujeres,2014,374.928
8884,28,16-64 años,Extranjeros,Mujeres,2013,407.510
8885,28,16-64 años,Extranjeros,Mujeres,2012,428.927
8886,28,16-64 años,Extranjeros,Mujeres,2011,445.995
8887,28,16-64 años,Extranjeros,Mujeres,2010,445.839
8888,28,16-64 años,Extranjeros,Mujeres,2009,436.035
8889,28,16-64 años,Extranjeros,Mujeres,2008,412.539
8890,28,16-64 años,Extranjeros,Mujeres,2007,358.794
8891,28,16-64 años,Extranjeros,Mujeres,2006,328.993
8892,28,16-64 años,Extranjeros,Mujeres,2005,318.424
8893,28,16-64 años,Extranjeros,Mujeres,2004,273.253
8894,28,16-64 años,Extranjeros,Mujeres,2003,245.086
8895,28,16-64 años,Extranjeros,Mujeres,2002,187.449
8896,28,16-64 años,Extranjeros,Mujeres,2001,130.939
8897,28,16-64 años,Extranjeros,Mujeres,2000,69.346
8898,28,16-64 años,Extranjeros,Mujeres,1999,56.562
8899,28,16-64 años,Extranjeros,Mujeres,1998,48.714
8900,28,65 y más,Españoles,Hombres,2022,495.540
8901,28,65 y más,Españoles,Hombres,2021,487.169
8902,28,65 y más,Españoles,Hombres,2020,487.396
8903,28,65 y más,Españoles,Hombres,2019,477.538
8904,28,65 y más,Españoles,Hombres,2018,467.659
8905,28,65 y más,Españoles,Hombres,2017,456.762
8906,28,65 y más,Españoles,Hombres,2016,447.054
8907,28,65 y más,Españoles,Hombres,2015,437.276
8908,28,65 y más,Españoles,Hombres,2014,425.448
8909,28,65 y más,Españoles,Hombres,2013,411.594
8910,28,65 y más,Españoles,Hombres,2012,399.387
8911,28,65 y más,Españoles,Hombres,2011,388.983
8912,28,65 y más,Españoles,Hombres,2010,377.807
8913,28,65 y más,Españoles,Hombres,2009,366.483
8914,28,65 y más,Españoles,Hombres,2008,355.930
8915,28,65 y más,Españoles,Hombres,2007,348.006
8916,28,65 y más,Españoles,Hombres,2006,344.804
8917,28,65 y más,Españoles,Hombres,2005,333.993
8918,28,65 y más,Españoles,Hombres,2004,332.566
8919,28,65 y más,Españoles,Hombres,2003,328.742
8920,28,65 y más,Españoles,Hombres,2002,322.318
8921,28,65 y más,Españoles,Hombres,2001,315.238
8922,28,65 y más,Españoles,Hombres,2000,306.295
8923,28,65 y más,Españoles,Hombres,1999,298.727
8924,28,65 y más,Españoles,Hombres,1998,286.194
8925,28,65 y más,Españoles,Mujeres,2022,697.442
8926,28,65 y más,Españoles,Mujeres,2021,685.171
8927,28,65 y más,Españoles,Mujeres,2020,682.440
8928,28,65 y más,Españoles,Mujeres,2019,669.620
8929,28,65 y más,Españoles,Mujeres,2018,656.959
8930,28,65 y más,Españoles,Mujeres,2017,643.791
8931,28,65 y más,Españoles,Mujeres,2016,632.358
8932,28,65 y más,Españoles,Mujeres,2015,620.871
8933,28,65 y más,Españoles,Mujeres,2014,606.306
8934,28,65 y más,Españoles,Mujeres,2013,589.370
8935,28,65 y más,Españoles,Mujeres,2012,575.578
8936,28,65 y más,Españoles,Mujeres,2011,562.965
8937,28,65 y más,Españoles,Mujeres,2010,549.202
8938,28,65 y más,Españoles,Mujeres,2009,535.312
8939,28,65 y más,Españoles,Mujeres,2008,521.446
8940,28,65 y más,Españoles,Mujeres,2007,511.958
8941,28,65 y más,Españoles,Mujeres,2006,509.740
8942,28,65 y más,Españoles,Mujeres,2005,497.422
8943,28,65 y más,Españoles,Mujeres,2004,494.707
8944,28,65 y más,Españoles,Mujeres,2003,489.493
8945,28,65 y más,Españoles,Mujeres,2002,481.035
8946,28,65 y más,Españoles,Mujeres,2001,471.571
8947,28,65 y más,Españoles,Mujeres,2000,459.911
8948,28,65 y más,Españoles,Mujeres,1999,449.750
8949,28,65 y más,Españoles,Mujeres,1998,433.931
8950,28,65 y más,Extranjeros,Hombres,2022,16.907
8951,28,65 y más,Extranjeros,Hombres,2021,15.797
8952,28,65 y más,Extranjeros,Hombres,2020,15.054
8953,28,65 y más,Extranjeros,Hombres,2019,13.032
8954,28,65 y más,Extranjeros,Hombres,2018,11.427
8955,28,65 y más,Extranjeros,Hombres,2017,10.028
8956,28,65 y más,Extranjeros,Hombres,2016,9.117
8957,28,65 y más,Extranjeros,Hombres,2015,8.482
8958,28,65 y más,Extranjeros,Hombres,2014,8.345
8959,28,65 y más,Extranjeros,Hombres,2013,8.495
8960,28,65 y más,Extranjeros,Hombres,2012,8.643
8961,28,65 y más,Extranjeros,Hombres,2011,8.575
8962,28,65 y más,Extranjeros,Hombres,2010,8.053
8963,28,65 y más,Extranjeros,Hombres,2009,7.517
8964,28,65 y más,Extranjeros,Hombres,2008,6.987
8965,28,65 y más,Extranjeros,Hombres,2007,6.025
8966,28,65 y más,Extranjeros,Hombres,2006,5.991
8967,28,65 y más,Extranjeros,Hombres,2005,5.981
8968,28,65 y más,Extranjeros,Hombres,2004,4.980
8969,28,65 y más,Extranjeros,Hombres,2003,4.823
8970,28,65 y más,Extranjeros,Hombres,2002,3.804
8971,28,65 y más,Extranjeros,Hombres,2001,3.137
8972,28,65 y más,Extranjeros,Hombres,2000,2.575
8973,28,65 y más,Extranjeros,Hombres,1999,2.520
8974,28,65 y más,Extranjeros,Hombres,1998,2.089
8975,28,65 y más,Extranjeros,Mujeres,2022,26.420
8976,28,65 y más,Extranjeros,Mujeres,2021,24.959
8977,28,65 y más,Extranjeros,Mujeres,2020,23.848
8978,28,65 y más,Extranjeros,Mujeres,2019,20.849
8979,28,65 y más,Extranjeros,Mujeres,2018,18.210
8980,28,65 y más,Extranjeros,Mujeres,2017,15.906
8981,28,65 y más,Extranjeros,Mujeres,2016,14.277
8982,28,65 y más,Extranjeros,Mujeres,2015,13.283
8983,28,65 y más,Extranjeros,Mujeres,2014,13.092
8984,28,65 y más,Extranjeros,Mujeres,2013,13.564
8985,28,65 y más,Extranjeros,Mujeres,2012,13.730
8986,28,65 y más,Extranjeros,Mujeres,2011,13.679
8987,28,65 y más,Extranjeros,Mujeres,2010,12.987
8988,28,65 y más,Extranjeros,Mujeres,2009,12.035
8989,28,65 y más,Extranjeros,Mujeres,2008,11.058
8990,28,65 y más,Extranjeros,Mujeres,2007,9.561
8991,28,65 y más,Extranjeros,Mujeres,2006,9.542
8992,28,65 y más,Extranjeros,Mujeres,2005,9.854
8993,28,65 y más,Extranjeros,Mujeres,2004,8.210
8994,28,65 y más,Extranjeros,Mujeres,2003,7.781
8995,28,65 y más,Extranjeros,Mujeres,2002,6.015
8996,28,65 y más,Extranjeros,Mujeres,2001,4.851
8997,28,65 y más,Extranjeros,Mujeres,2000,3.944
8998,28,65 y más,Extranjeros,Mujeres,1999,3.590
8999,28,65 y más,Extranjeros,Mujeres,1998,3.110
9000,29,0-15 años,Españoles,Hombres,2022,121.323
9001,29,0-15 años,Españoles,Hombres,2021,123.113
9002,29,0-15 años,Españoles,Hombres,2020,125.153
9003,29,0-15 años,Españoles,Hombres,2019,126.511
9004,29,0-15 años,Españoles,Hombres,2018,127.616
9005,29,0-15 años,Españoles,Hombres,2017,128.015
9006,29,0-15 años,Españoles,Hombres,2016,128.102
9007,29,0-15 años,Españoles,Hombres,2015,127.530
9008,29,0-15 años,Españoles,Hombres,2014,126.413
9009,29,0-15 años,Españoles,Hombres,2013,125.509
9010,29,0-15 años,Españoles,Hombres,2012,124.175
9011,29,0-15 años,Españoles,Hombres,2011,123.121
9012,29,0-15 años,Españoles,Hombres,2010,121.800
9013,29,0-15 años,Españoles,Hombres,2009,120.859
9014,29,0-15 años,Españoles,Hombres,2008,118.627
9015,29,0-15 años,Españoles,Hombres,2007,117.180
9016,29,0-15 años,Españoles,Hombres,2006,115.887
9017,29,0-15 años,Españoles,Hombres,2005,114.719
9018,29,0-15 años,Españoles,Hombres,2004,113.114
9019,29,0-15 años,Españoles,Hombres,2003,113.175
9020,29,0-15 años,Españoles,Hombres,2002,109.515
9021,29,0-15 años,Españoles,Hombres,2001,110.551
9022,29,0-15 años,Españoles,Hombres,2000,112.160
9023,29,0-15 años,Españoles,Hombres,1999,114.311
9024,29,0-15 años,Españoles,Hombres,1998,118.419
9025,29,0-15 años,Españoles,Mujeres,2022,114.671
9026,29,0-15 años,Españoles,Mujeres,2021,116.610
9027,29,0-15 años,Españoles,Mujeres,2020,118.457
9028,29,0-15 años,Españoles,Mujeres,2019,120.099
9029,29,0-15 años,Españoles,Mujeres,2018,121.182
9030,29,0-15 años,Españoles,Mujeres,2017,121.606
9031,29,0-15 años,Españoles,Mujeres,2016,121.484
9032,29,0-15 años,Españoles,Mujeres,2015,121.028
9033,29,0-15 años,Españoles,Mujeres,2014,119.981
9034,29,0-15 años,Españoles,Mujeres,2013,119.191
9035,29,0-15 años,Españoles,Mujeres,2012,117.936
9036,29,0-15 años,Españoles,Mujeres,2011,116.845
9037,29,0-15 años,Españoles,Mujeres,2010,115.919
9038,29,0-15 años,Españoles,Mujeres,2009,114.789
9039,29,0-15 años,Españoles,Mujeres,2008,113.528
9040,29,0-15 años,Españoles,Mujeres,2007,112.369
9041,29,0-15 años,Españoles,Mujeres,2006,111.504
9042,29,0-15 años,Españoles,Mujeres,2005,110.428
9043,29,0-15 años,Españoles,Mujeres,2004,108.958
9044,29,0-15 años,Españoles,Mujeres,2003,109.382
9045,29,0-15 años,Españoles,Mujeres,2002,108.505
9046,29,0-15 años,Españoles,Mujeres,2001,110.043
9047,29,0-15 años,Españoles,Mujeres,2000,112.451
9048,29,0-15 años,Españoles,Mujeres,1999,114.448
9049,29,0-15 años,Españoles,Mujeres,1998,114.805
9050,29,0-15 años,Extranjeros,Hombres,2022,18.158
9051,29,0-15 años,Extranjeros,Hombres,2021,17.393
9052,29,0-15 años,Extranjeros,Hombres,2020,17.817
9053,29,0-15 años,Extranjeros,Hombres,2019,16.675
9054,29,0-15 años,Extranjeros,Hombres,2018,15.743
9055,29,0-15 años,Extranjeros,Hombres,2017,15.325
9056,29,0-15 años,Extranjeros,Hombres,2016,15.912
9057,29,0-15 años,Extranjeros,Hombres,2015,16.906
9058,29,0-15 años,Extranjeros,Hombres,2014,17.470
9059,29,0-15 años,Extranjeros,Hombres,2013,19.841
9060,29,0-15 años,Extranjeros,Hombres,2012,19.863
9061,29,0-15 años,Extranjeros,Hombres,2011,19.757
9062,29,0-15 años,Extranjeros,Hombres,2010,19.635
9063,29,0-15 años,Extranjeros,Hombres,2009,19.360
9064,29,0-15 años,Extranjeros,Hombres,2008,17.857
9065,29,0-15 años,Extranjeros,Hombres,2007,15.417
9066,29,0-15 años,Extranjeros,Hombres,2006,14.215
9067,29,0-15 años,Extranjeros,Hombres,2005,12.856
9068,29,0-15 años,Extranjeros,Hombres,2004,10.297
9069,29,0-15 años,Extranjeros,Hombres,2003,8.358
9070,29,0-15 años,Extranjeros,Hombres,2002,6.181
9071,29,0-15 años,Extranjeros,Hombres,2001,4.598
9072,29,0-15 años,Extranjeros,Hombres,2000,3.887
9073,29,0-15 años,Extranjeros,Hombres,1999,3.297
9074,29,0-15 años,Extranjeros,Hombres,1998,3.083
9075,29,0-15 años,Extranjeros,Mujeres,2022,17.172
9076,29,0-15 años,Extranjeros,Mujeres,2021,16.519
9077,29,0-15 años,Extranjeros,Mujeres,2020,16.807
9078,29,0-15 años,Extranjeros,Mujeres,2019,15.696
9079,29,0-15 años,Extranjeros,Mujeres,2018,14.812
9080,29,0-15 años,Extranjeros,Mujeres,2017,14.282
9081,29,0-15 años,Extranjeros,Mujeres,2016,14.947
9082,29,0-15 años,Extranjeros,Mujeres,2015,15.871
9083,29,0-15 años,Extranjeros,Mujeres,2014,16.319
9084,29,0-15 años,Extranjeros,Mujeres,2013,18.456
9085,29,0-15 años,Extranjeros,Mujeres,2012,18.408
9086,29,0-15 años,Extranjeros,Mujeres,2011,18.301
9087,29,0-15 años,Extranjeros,Mujeres,2010,18.132
9088,29,0-15 años,Extranjeros,Mujeres,2009,17.785
9089,29,0-15 años,Extranjeros,Mujeres,2008,16.566
9090,29,0-15 años,Extranjeros,Mujeres,2007,14.262
9091,29,0-15 años,Extranjeros,Mujeres,2006,12.893
9092,29,0-15 años,Extranjeros,Mujeres,2005,11.918
9093,29,0-15 años,Extranjeros,Mujeres,2004,9.559
9094,29,0-15 años,Extranjeros,Mujeres,2003,7.944
9095,29,0-15 años,Extranjeros,Mujeres,2002,5.967
9096,29,0-15 años,Extranjeros,Mujeres,2001,4.534
9097,29,0-15 años,Extranjeros,Mujeres,2000,3.835
9098,29,0-15 años,Extranjeros,Mujeres,1999,3.255
9099,29,0-15 años,Extranjeros,Mujeres,1998,3.060
9100,29,16-64 años,Españoles,Hombres,2022,466.013
9101,29,16-64 años,Españoles,Hombres,2021,463.676
9102,29,16-64 años,Españoles,Hombres,2020,461.337
9103,29,16-64 años,Españoles,Hombres,2019,459.456
9104,29,16-64 años,Españoles,Hombres,2018,458.184
9105,29,16-64 años,Españoles,Hombres,2017,457.877
9106,29,16-64 años,Españoles,Hombres,2016,456.084
9107,29,16-64 años,Españoles,Hombres,2015,454.012
9108,29,16-64 años,Españoles,Hombres,2014,451.609
9109,29,16-64 años,Españoles,Hombres,2013,449.781
9110,29,16-64 años,Españoles,Hombres,2012,449.696
9111,29,16-64 años,Españoles,Hombres,2011,449.749
9112,29,16-64 años,Españoles,Hombres,2010,450.171
9113,29,16-64 años,Españoles,Hombres,2009,449.049
9114,29,16-64 años,Españoles,Hombres,2008,447.302
9115,29,16-64 años,Españoles,Hombres,2007,443.013
9116,29,16-64 años,Españoles,Hombres,2006,439.209
9117,29,16-64 años,Españoles,Hombres,2005,434.629
9118,29,16-64 años,Españoles,Hombres,2004,427.731
9119,29,16-64 años,Españoles,Hombres,2003,423.784
9120,29,16-64 años,Españoles,Hombres,2002,418.175
9121,29,16-64 años,Españoles,Hombres,2001,413.501
9122,29,16-64 años,Españoles,Hombres,2000,407.881
9123,29,16-64 años,Españoles,Hombres,1999,401.684
9124,29,16-64 años,Españoles,Hombres,1998,395.568
9125,29,16-64 años,Españoles,Mujeres,2022,469.517
9126,29,16-64 años,Españoles,Mujeres,2021,466.559
9127,29,16-64 años,Españoles,Mujeres,2020,464.026
9128,29,16-64 años,Españoles,Mujeres,2019,461.876
9129,29,16-64 años,Españoles,Mujeres,2018,460.256
9130,29,16-64 años,Españoles,Mujeres,2017,459.610
9131,29,16-64 años,Españoles,Mujeres,2016,457.722
9132,29,16-64 años,Españoles,Mujeres,2015,455.349
9133,29,16-64 años,Españoles,Mujeres,2014,452.422
9134,29,16-64 años,Españoles,Mujeres,2013,450.493
9135,29,16-64 años,Españoles,Mujeres,2012,449.886
9136,29,16-64 años,Españoles,Mujeres,2011,449.311
9137,29,16-64 años,Españoles,Mujeres,2010,448.787
9138,29,16-64 años,Españoles,Mujeres,2009,447.442
9139,29,16-64 años,Españoles,Mujeres,2008,444.533
9140,29,16-64 años,Españoles,Mujeres,2007,439.973
9141,29,16-64 años,Españoles,Mujeres,2006,436.424
9142,29,16-64 años,Españoles,Mujeres,2005,432.310
9143,29,16-64 años,Españoles,Mujeres,2004,426.167
9144,29,16-64 años,Españoles,Mujeres,2003,422.532
9145,29,16-64 años,Españoles,Mujeres,2002,418.087
9146,29,16-64 años,Españoles,Mujeres,2001,414.478
9147,29,16-64 años,Españoles,Mujeres,2000,410.133
9148,29,16-64 años,Españoles,Mujeres,1999,404.814
9149,29,16-64 años,Españoles,Mujeres,1998,399.480
9150,29,16-64 años,Extranjeros,Hombres,2022,95.262
9151,29,16-64 años,Extranjeros,Hombres,2021,90.555
9152,29,16-64 años,Extranjeros,Hombres,2020,89.334
9153,29,16-64 años,Extranjeros,Hombres,2019,83.671
9154,29,16-64 años,Extranjeros,Hombres,2018,78.815
9155,29,16-64 años,Extranjeros,Hombres,2017,77.676
9156,29,16-64 años,Extranjeros,Hombres,2016,80.255
9157,29,16-64 años,Extranjeros,Hombres,2015,82.763
9158,29,16-64 años,Extranjeros,Hombres,2014,85.754
9159,29,16-64 años,Extranjeros,Hombres,2013,99.782
9160,29,16-64 años,Extranjeros,Hombres,2012,99.823
9161,29,16-64 años,Extranjeros,Hombres,2011,97.527
9162,29,16-64 años,Extranjeros,Hombres,2010,95.296
9163,29,16-64 años,Extranjeros,Hombres,2009,94.722
9164,29,16-64 años,Extranjeros,Hombres,2008,90.646
9165,29,16-64 años,Extranjeros,Hombres,2007,80.406
9166,29,16-64 años,Extranjeros,Hombres,2006,75.340
9167,29,16-64 años,Extranjeros,Hombres,2005,66.331
9168,29,16-64 años,Extranjeros,Hombres,2004,50.879
9169,29,16-64 años,Extranjeros,Hombres,2003,44.695
9170,29,16-64 años,Extranjeros,Hombres,2002,34.353
9171,29,16-64 años,Extranjeros,Hombres,2001,27.351
9172,29,16-64 años,Extranjeros,Hombres,2000,22.703
9173,29,16-64 años,Extranjeros,Hombres,1999,19.591
9174,29,16-64 años,Extranjeros,Hombres,1998,18.232
9175,29,16-64 años,Extranjeros,Mujeres,2022,103.436
9176,29,16-64 años,Extranjeros,Mujeres,2021,99.045
9177,29,16-64 años,Extranjeros,Mujeres,2020,98.001
9178,29,16-64 años,Extranjeros,Mujeres,2019,91.250
9179,29,16-64 años,Extranjeros,Mujeres,2018,85.688
9180,29,16-64 años,Extranjeros,Mujeres,2017,83.310
9181,29,16-64 años,Extranjeros,Mujeres,2016,85.085
9182,29,16-64 años,Extranjeros,Mujeres,2015,87.687
9183,29,16-64 años,Extranjeros,Mujeres,2014,90.638
9184,29,16-64 años,Extranjeros,Mujeres,2013,104.035
9185,29,16-64 años,Extranjeros,Mujeres,2012,103.281
9186,29,16-64 años,Extranjeros,Mujeres,2011,101.380
9187,29,16-64 años,Extranjeros,Mujeres,2010,98.864
9188,29,16-64 años,Extranjeros,Mujeres,2009,96.766
9189,29,16-64 años,Extranjeros,Mujeres,2008,90.282
9190,29,16-64 años,Extranjeros,Mujeres,2007,78.867
9191,29,16-64 años,Extranjeros,Mujeres,2006,73.137
9192,29,16-64 años,Extranjeros,Mujeres,2005,65.058
9193,29,16-64 años,Extranjeros,Mujeres,2004,51.726
9194,29,16-64 años,Extranjeros,Mujeres,2003,46.463
9195,29,16-64 años,Extranjeros,Mujeres,2002,36.828
9196,29,16-64 años,Extranjeros,Mujeres,2001,30.298
9197,29,16-64 años,Extranjeros,Mujeres,2000,25.971
9198,29,16-64 años,Extranjeros,Mujeres,1999,22.882
9199,29,16-64 años,Extranjeros,Mujeres,1998,21.393
9200,29,65 y más,Españoles,Hombres,2022,113.266
9201,29,65 y más,Españoles,Hombres,2021,110.561
9202,29,65 y más,Españoles,Hombres,2020,107.671
9203,29,65 y más,Españoles,Hombres,2019,104.967
9204,29,65 y más,Españoles,Hombres,2018,102.597
9205,29,65 y más,Españoles,Hombres,2017,100.096
9206,29,65 y más,Españoles,Hombres,2016,97.972
9207,29,65 y más,Españoles,Hombres,2015,96.536
9208,29,65 y más,Españoles,Hombres,2014,94.021
